new_name	old_name	cnidocyte	digestive_filaments	epidermis	gastrodermis	gland	muscle	neuron	precursors
Nematostella_vectensis_RRUSv1___NVEC200_014359_1.1	Nvec_NVE1737	0.876676284787837	1.03247450602252	1.09997918044021	0.962318089949158	1.09815270096227	0.899838482781183	1.12577419604098	0.967525493977482
Nematostella_vectensis_RRUSv1___NVEC200_014360_1.1	Nvec_v1g210025	0.965529725642084	1.04306290885595	0.995708433112088	0.975405496500457	1.00515632698172	1.01923224817145	1.00423300364832	0.995766996351676
Nematostella_vectensis_RRUSv1___NVEC200_014355_1.1	Nvec_v1g168875	1.01466945082369	0.985330549176312	1.2629474964793	0.955019825933817	1.06376525963605	0.953961893535871	1.27929593085683	0.974829843679993
Nematostella_vectensis_RRUSv1___NVEC200_014354_1.1	Nvec_v1g244257	0.986357330813976	1.26576847298954	1.05418652683553	0.965856528072467	0.954707253861859	1.01364266918602	0.957224692622137	1.24360196987015
Nematostella_vectensis_RRUSv1___NVEC200_014356_1.1	Nvec_v1g188090	1.29980630116514	1.04673334515992	0.894039433146374	0.904019199996884	1.36849308480716	0.651211745169416	0.953266654840084	1.26100080738075
Nematostella_vectensis_RRUSv1___NVEC200_014362_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014363_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014364_1.1	Nvec_v1g112998	1.00157735970941	0.962089910411902	0.998422640290588	0.975609461944398	1.01655259171674	0.962089910411902	1.01140251992911	1.07294978336534
Nematostella_vectensis_RRUSv1___NVEC200_014366_1.1	Nvec_v1g44649	0.963544908058044	1.08323606086761	0.99939714767058	1.00312749584332	0.994205945267853	1.00060285232942	0.981162544358086	1.00098839097397
Nematostella_vectensis_RRUSv1___NVEC200_014368_1.1	Nvec_v1g244245	0.9874453767958	1.0125546232042	1.14099704718904	0.92969661299512	0.941217983431623	0.979487890187736	1.0702775025517	1.32150061760422
Nematostella_vectensis_RRUSv1___NVEC200_014361_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014365_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014367_1.1	Nvec_NVE1730	0.748689073604935	0.894375212010434	1.01252467664396	1.07188738437868	1.20228088553795	0.844250109022631	1.17268317728361	0.987475323356037
Nematostella_vectensis_RRUSv1___NVEC200_014371_1.1	Nvec_v1g210012	0.971556697148799	1.17372698348451	1.0284433028512	1.06108345669737	0.911182987739923	58.5992631021551	0.843212268488828	0.818557378029071
Nematostella_vectensis_RRUSv1___NVEC200_014369_1.1	Nvec_NVE1727	0.953060050761487	0.954751612134233	1.06503227493196	1.0699264809733	1.0102852526561	0.989714747343898	1.12589699288801	0.946137305585116
Nematostella_vectensis_RRUSv1___NVEC200_014370_1.1	Nvec_v1g210013	1.00572422438293	1.08705945501438	0.994275775617071	1.0715550726735	0.992961634258269	1.19791397507963	0.964056254120835	0.949202167770819
Nematostella_vectensis_RRUSv1___NVEC200_014372_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014373_1.1	Nvec_v1g188073	0.902804875409612	1.29203211673354	1.06940551338203	1.00080910049227	0.999190899507734	0.902804875409612	1.00689570406377	0.997808608840582
Nematostella_vectensis_RRUSv1___NVEC200_014381_1.1	Nvec_v1g244239	0.932734088771282	1.1538077924367	1.05985648381298	0.944436460328671	0.970797947307255	0.994896160950284	1.00510383904972	1.02502395929505
Nematostella_vectensis_RRUSv1___NVEC200_014380_1.1	Nvec_v1g112980	1	1	1.02921221082494	1.02530456288266	1	1	1.00586653945831	1
Nematostella_vectensis_RRUSv1___NVEC200_014384_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014383_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014382_1.1	Nvec_v1g199853	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014388_1.1	Nvec_v1g213337	1.0051327020853	1.00691668584579	0.984945059085299	0.9948672979147	0.992087473926821	0.984945059085299	1.00839973170115	1.01829702203067
Nematostella_vectensis_RRUSv1___NVEC200_014389_1.1	Nvec_v1g196291	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014391_1.1	Nvec_v1g120818	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014394_1.1	Nvec_v1g120824	0.951957336698352	1.10100775933478	1.04367220869713	0.976046200986447	1.10342481424207	0.951957336698352	0.99810787857228	1.00189212142772
Nematostella_vectensis_RRUSv1___NVEC200_014385_1.1	Nvec_NVE6511	0.986096401350952	1.00809371163795	1.03776090920707	0.994408819929997	1.00040168366322	1.04501024186011	0.999598316336785	0.986096401350952
Nematostella_vectensis_RRUSv1___NVEC200_014390_1.1	Nvec_NVE11888	1.00268764016779	1.07444293359825	1.05008831777783	0.987528669912269	0.973634411759288	0.963156417772895	0.998980913334116	1.00101908666588
Nematostella_vectensis_RRUSv1___NVEC200_014392_1.1	Nvec_NVE6505	0.936085497817328	1.20543105323005	1.06744603618883	0.953410078152999	0.977844137299746	0.944663384161131	1.02215586270025	1.02987646144512
Nematostella_vectensis_RRUSv1___NVEC200_014393_1.1	Nvec_v1g245736	0.822195908784405	1.11344616356445	1.12066721028454	1.01162006850512	0.988379931494878	1.15887620347457	0.96313223531255	0.969605138520864
Nematostella_vectensis_RRUSv1___NVEC200_014387_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014386_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014404_1.1	Nvec_v1g132811	1.00115769038379	1.06870653958179	1.00970851975794	0.98931976207468	0.998842309616212	0.981049883724783	0.994482700342678	1.00674092801543
Nematostella_vectensis_RRUSv1___NVEC200_014406_1.1	Nvec_v1g53249	1	1	1	1	1.06175999058121	1	1.00391076243774	1
Nematostella_vectensis_RRUSv1___NVEC200_014407_1.1	Nvec_v1g112545	0.994818101564448	0.962339898875256	1.09169697302886	1.00113336301964	1.00480993793928	0.928847060532471	1.0460151269333	0.998866636980358
Nematostella_vectensis_RRUSv1___NVEC200_014405_1.1	Nvec_v1g142064	0.997533506995416	1.04460408187556	3.2372539581339	1.00246649300458	1.03733923334497	0.93961408273515	0.986837913289941	0.93961408273515
Nematostella_vectensis_RRUSv1___NVEC200_014408_1.1	Nvec_v1g209875	1.04360680054333	0.970517889345564	0.97064345116854	0.92363727295366	1.02935654883146	1.0397921157918	1.47209752767697	0.911878266617178
Nematostella_vectensis_RRUSv1___NVEC200_014374_1.1	Nvec_NVE1722	1.02070341419102	1.02583812506821	1.00358284862325	0.988473464915503	0.982365536816852	0.990135323460451	0.996417151376753	1.06477501272754
Nematostella_vectensis_RRUSv1___NVEC200_014375_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014377_1.1	Nvec_NVE1719	0.895806319172516	1.58501206504991	1.04615588757604	0.952487291023736	1.27249748440745	0.930587664255584	0.984229906380314	1.01577009361969
Nematostella_vectensis_RRUSv1___NVEC200_014378_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014379_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014376_1.1	Nvec_v1g244242	0.956259510592986	1.21465685446469	1.10080918256959	0.95187885187129	0.97900303492682	1.01091960859912	0.989080391400882	1.02722573671024
Nematostella_vectensis_RRUSv1___NVEC200_014416_1.1	Nvec_v1g209862	0.933423649399094	1.23271551200449	1.13710493713364	0.970848058484129	0.946575762384026	0.901724851012017	1.126291394321	1.02915194151587
Nematostella_vectensis_RRUSv1___NVEC200_014419_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014415_1.1	Nvec_v1g244189	0.701943344932899	1.09713384854282	0.987237652803903	0.961240511711221	0.820319801763053	1.0127623471961	1.0175963645064	1.44834248910968
Nematostella_vectensis_RRUSv1___NVEC200_014417_1.1	Nvec_v1g244186	1.02591599355725	1.08458262186087	1.16669887140613	0.991553276296356	0.981653175270151	1.00844672370364	0.981067329472121	0.84422414147079
Nematostella_vectensis_RRUSv1___NVEC200_014418_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014397_1.1	Nvec_v1g213327	0.978135156233417	1.06561073779469	1.03009354011537	0.97283017009939	0.994760473178585	0.939571921937581	1.00523952682141	1.01361293601978
Nematostella_vectensis_RRUSv1___NVEC200_014401_1.1	Nvec_v1g245728	0.980790272052469	1.00266921604948	1.05249720682034	0.997330783950522	0.987902558094122	1.01006450995543	0.994219533992825	1.06565265192943
Nematostella_vectensis_RRUSv1___NVEC200_014395_1.1	Nvec_v1g171362	0.971225182338238	1.32579244639729	1.62611013360409	0.923263248092733	1.02877481766176	0.884299949458056	1.16284689211594	0.942205119762582
Nematostella_vectensis_RRUSv1___NVEC200_014396_1.1	Nvec_v1g213328	1.00343512497131	1.16043263454053	1.15109064335749	0.993155546753594	0.951543878193562	0.949643155532081	1.07815136836643	0.996564875028688
Nematostella_vectensis_RRUSv1___NVEC200_014398_1.1	Nvec_v1g245733	0.842428446061242	1.2418286962733	1.07387613652456	1.01129641391031	0.988703586089694	0.840256711904906	1.07745797279897	0.933222017834731
Nematostella_vectensis_RRUSv1___NVEC200_014399_1.1	Nvec_v1g245730	1.00006456010544	1.00741978423765	0.980616118138844	1.04413885658608	0.942275387670852	1.1379645758009	0.966161895052108	0.99993543989456
Nematostella_vectensis_RRUSv1___NVEC200_014400_1.1	Nvec_v1g120836	0.985189628996935	1.05117996457232	1.02837490387777	0.990725572923624	0.995907318063427	0.985189628996935	1.00409268193657	1.0109890820249
Nematostella_vectensis_RRUSv1___NVEC200_014402_1.1	Nvec_NVE13672	0.989708331842696	1.05729897055507	1.15357471450004	0.990432361782778	1.00956763821722	0.987939669030867	1.02860171130404	0.981143943443189
Nematostella_vectensis_RRUSv1___NVEC200_014403_1.1	Nvec_v1g217783	0.899913975793037	0.961024277607665	1.01122490174065	0.998334788767614	1.00520300267314	0.950309174302381	1.00166521123239	1.04837660524532
Nematostella_vectensis_RRUSv1___NVEC200_014409_1.1	Nvec_v1g244196	0.992268768315023	1.00773123168498	1.01050707364237	0.953798574108548	1.05110888702156	0.932952220401075	1.47087943311581	0.908998604275072
Nematostella_vectensis_RRUSv1___NVEC200_014411_1.1	Nvec_v1g30007	0.905296615726668	1.03685525693067	1.03126038239123	0.909820212720303	0.934648406598037	1.0646621444119	1.04234303908299	0.968739617608768
Nematostella_vectensis_RRUSv1___NVEC200_014412_1.1	Nvec_v1g112567	0.9301504958568	0.986624327296072	0.98931305345346	1.01068694654654	1.16780205390817	0.880460574044309	1.33577665411917	1.29628214353771
Nematostella_vectensis_RRUSv1___NVEC200_014413_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014410_1.1	Nvec_v1g187976	0.979088045761181	1.04557480737285	1.1001920622444	0.981076886907727	0.99088591288422	0.996676187539549	1.00332381246045	1.02913096399408
Nematostella_vectensis_RRUSv1___NVEC200_014414_1.1	Nvec_v1g112601	1.21147318523843	1.00278463498599	1.01794637354074	0.989171814096661	0.997215365014011	1.01018078017663	0.986657679633072	0.993736947463154
Nematostella_vectensis_RRUSv1___NVEC200_014429_1.1	Nvec_v1g42384	0.990007064885105	1.12763908439796	1.21131145369997	1.0099929351149	0.896498345326607	0.738967512049041	0.989979462477572	1.28079428470219
Nematostella_vectensis_RRUSv1___NVEC200_014430_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014432_1.1	Nvec_v1g112493	1.00658001676108	0.996634325962918	1.00336567403708	0.985845438456237	0.987561611292343	1.0039851088924	0.987443706476356	1.01321088028336
Nematostella_vectensis_RRUSv1___NVEC200_014436_1.1	Nvec_v1g187943	0.924818684968493	1.24333124460869	1.22005181444557	1.22333009330924	0.942649074623207	0.949252827719794	0.894279645780755	1.05074717228021
Nematostella_vectensis_RRUSv1___NVEC200_014431_1.1	Nvec_v1g225057	0.994691355868839	0.994691355868839	1.02374848946223	1.00028069157476	1.00551241240004	0.994691355868839	0.999719308425243	1.02073963343667
Nematostella_vectensis_RRUSv1___NVEC200_014437_1.1	Nvec_v1g244177	0.979438240806978	1.02565495506377	1.07359601337404	1.00615653682561	0.959978395164917	0.993843463174391	0.958249523406765	1.12914955451033
Nematostella_vectensis_RRUSv1___NVEC200_014435_1.1	Nvec_v1g210351	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014433_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014434_1.1	Nvec_v1g210043	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014420_1.1	Nvec_v1g112522	4.21933151058887	1.01431666422331	0.981736385386492	0.983763071560569	0.992254351397933	0.975031133098902	1.00774564860207	1.0678204821244
Nematostella_vectensis_RRUSv1___NVEC200_014421_1.1	Nvec_v1g168742	2.5216087526246	1.00813490367051	0.980977534428798	0.979935643368515	0.989755855497083	1.04347656899632	0.991865096329493	1.03560383940003
Nematostella_vectensis_RRUSv1___NVEC200_014422_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014423_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014427_1.1	Nvec_v1g168739	1.0009640442001	1.13281765052937	1.17825737779169	0.999035955799901	0.966791083670874	0.970987109376777	0.987786626667605	1.02959402573271
Nematostella_vectensis_RRUSv1___NVEC200_014424_1.1	Nvec_NVE7526	0.759934319133966	1.00648858384652	0.993511416153478	1.00803795699107	2.10259943416507	0.922450173437972	1.05436276328311	0.582323279578657
Nematostella_vectensis_RRUSv1___NVEC200_014426_1.1	Nvec_v1g112619	1.11239640437119	0.852043965222113	0.903800314793912	0.972316912663471	1.0978533293522	0.966228522540021	1.02768308733653	1.05460450947064
Nematostella_vectensis_RRUSv1___NVEC200_014428_1.1	Nvec_v1g168735	1.03471639210707	1.0253110752988	1.08972217126644	0.979398629113587	1.00579176555698	0.931022233926354	0.986201224851606	0.994208234443015
Nematostella_vectensis_RRUSv1___NVEC200_014425_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014464_1.1	Nvec_v1g210482	0.788577126333082	1.28496821932942	1.16018191169726	0.909844169512208	0.910663692078201	1.00510482302921	0.994895176970791	1.02664498368956
Nematostella_vectensis_RRUSv1___NVEC200_014465_1.1	Nvec_v1g210481	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014467_1.1	Nvec_v1g58562	1.00036763872986	1.19068902007774	0.999632361270136	0.930824626125568	1.00254870225648	0.892953440777391	1.09569479101077	0.96814581759784
Nematostella_vectensis_RRUSv1___NVEC200_014466_1.1	Nvec_v1g114090	1.00788057672723	0.978422856934326	0.971046940343094	1.00530349162319	0.981379975432768	1.01425283638076	1.22218759644768	0.994696508376812
Nematostella_vectensis_RRUSv1___NVEC200_014453_1.1	Nvec_NVE2401	0.997135014840209	0.997135014840209	1.02626353311465	1.01278727755519	1.00286498515979	0.997135014840209	1.00688588375991	0.997135014840209
Nematostella_vectensis_RRUSv1___NVEC200_014454_1.1	Nvec_v1g18324	0.924152491485531	0.9957412881325	1.21283480145474	1.0042587118675	0.901885227418302	0.979317950510035	1.08249650283582	1.39556586292168
Nematostella_vectensis_RRUSv1___NVEC200_014455_1.1	Nvec_v1g210496	0.909123661738527	0.913173696111774	1.03286076311365	0.909427110710941	1.33789342409187	0.967139236886355	1.89757579576127	1.08020880780916
Nematostella_vectensis_RRUSv1___NVEC200_014452_1.1	Nvec_v1g209811	0.91506737235294	1.11545015370152	1.11906139855377	0.989396533023822	0.988352539182039	1.01060346697618	1.10493076250378	0.985110391106462
Nematostella_vectensis_RRUSv1___NVEC200_014448_1.1	Nvec_v1g112613	0.880798499154023	0.92236070374966	1.11660092859842	1.0596195328792	1.00030127039168	0.983098395751851	1.08085792500255	0.999698729608318
Nematostella_vectensis_RRUSv1___NVEC200_014451_1.1	Nvec_v1g209813	1.34210743148688	0.903279961501369	1.01300639084828	0.986993609151715	1.11087783540171	0.93635819779317	1.51591877255487	0.978536664565705
Nematostella_vectensis_RRUSv1___NVEC200_014447_1.1	Nvec_v1g187918	0.824332225652266	1.11941948179401	1.00835178146035	0.906516988062097	0.896465901551148	0.991648218539646	1.02141602127048	1.21974888471769
Nematostella_vectensis_RRUSv1___NVEC200_014450_1.1	Nvec_v1g156301	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014449_1.1	Nvec_v1g100700	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014459_1.1	Nvec_v1g114027	0.963204668832753	1.01878630584249	1.00542624442161	1.01086994771966	0.998760033745842	0.963204668832753	1.00123996625416	0.988428395188023
Nematostella_vectensis_RRUSv1___NVEC200_014460_1.1	Nvec_v1g114087	0.952680450320891	0.89736531273439	1.06296215172802	0.985719070152899	1.01613734957767	0.924149515636275	1.0142809298471	1.15575586954282
Nematostella_vectensis_RRUSv1___NVEC200_014462_1.1	Nvec_v1g244465	0.950225755370274	1.0138741278497	0.99187840703927	0.993003478076995	0.985302021687534	1.006996521923	1.02118047386923	1.05021967080131
Nematostella_vectensis_RRUSv1___NVEC200_014456_1.1	Nvec_v1g10247	1.08105016128642	0.995298534144015	0.967467577407565	0.951572961547617	1.00470146585599	0.903769682203367	1.05067661636329	1.03020874067278
Nematostella_vectensis_RRUSv1___NVEC200_014458_1.1	Nvec_v1g188457	1.56326882416204	0.993159155686989	0.934554577717079	0.948013244624508	1.08059342699743	0.909285130750947	1.00684084431301	1.61263284393851
Nematostella_vectensis_RRUSv1___NVEC200_014461_1.1	Nvec_v1g113989	0.958441942679804	1.00291551137124	1.05552448757118	1.01867610990934	0.977202656812826	1.0470204481298	0.997084488628764	0.956847017604667
Nematostella_vectensis_RRUSv1___NVEC200_014463_1.1	Nvec_v1g244464	0.908453927667139	1.18136336448635	1.08516828348485	1.08429932622199	0.963938706399618	0.898684042772036	0.956093280870989	1.03606129360038
Nematostella_vectensis_RRUSv1___NVEC200_014457_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014474_1.1	Nvec_v1g169201	0.947203200249156	0.901260728579988	1.09347898359287	0.989601724464661	0.935903590238016	1.29603419576523	1.08595449782553	1.01039827553534
Nematostella_vectensis_RRUSv1___NVEC200_014475_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014476_1.1	Nvec_v1g210463	0.860434296426121	1.22286977395536	0.988360310985802	0.986786996219814	1.02915861806415	0.91062380781421	1.0116396890142	1.0302203994566
Nematostella_vectensis_RRUSv1___NVEC200_014477_1.1	Nvec_NVE2375	0.908081572995123	1.03800539111732	0.93729389219097	1.02915714082984	1.31283503820098	1.10622604556714	0.966125953995524	0.970842859170156
Nematostella_vectensis_RRUSv1___NVEC200_014478_1.1	Nvec_v1g114023	1.02890370610578	1.09240722725224	1.00921672383599	0.96817801999925	0.958198854699656	0.952071994239064	1.07547222905395	0.990783276164013
Nematostella_vectensis_RRUSv1___NVEC200_014438_1.1	Nvec_v1g112507	0.999961392493291	1.0634532729724	1.07298598983724	0.976700373597668	0.991349884602149	0.889141879463	1.15597213492956	1.00003860750671
Nematostella_vectensis_RRUSv1___NVEC200_014439_1.1	Nvec_v1g244175	0.988334436480438	1.01296008409103	0.949369092893971	0.980300679693842	1.25407139928988	0.977705483940075	1.1483110110527	1.01166556351956
Nematostella_vectensis_RRUSv1___NVEC200_014441_1.1	Nvec_v1g187927	0.993264401712484	1.06245369741796	0.959468908423588	1.00673559828752	0.967433176843296	0.974045614963938	1.04284628920458	1.11689786939388
Nematostella_vectensis_RRUSv1___NVEC200_014442_1.1	Nvec_v1g21684	0.961122828666228	1.14587137681772	0.988614383944032	1.01138561605597	0.967446566052884	0.956992115627718	1.03399938554857	1.04756428294375
Nematostella_vectensis_RRUSv1___NVEC200_014443_1.1	Nvec_v1g25951	1.00654814177969	0.979287453935191	0.978537090396329	1.28822684256821	0.98851648825355	0.993451858220306	1.09010249990773	1.0309460022409
Nematostella_vectensis_RRUSv1___NVEC200_014444_1.1	Nvec_v1g244169	0.798447674766477	1.31652799784071	1.21140383988053	0.970904794464442	1.02909520553556	0.860777453528407	1.08851523045423	0.936483938776625
Nematostella_vectensis_RRUSv1___NVEC200_014445_1.1	Nvec_v1g209821	1.01910522507297	1.00076410831328	1.00158554731763	1.00382035151746	0.991653798773719	0.97892673510034	0.99457191276899	0.999235891686716
Nematostella_vectensis_RRUSv1___NVEC200_014446_1.1	Nvec_v1g112548	0.994162388972495	1.0058376110275	0.962860418304243	0.983391391001698	1.04251753678581	0.962860418304243	1.01820231092168	1.01551956310731
Nematostella_vectensis_RRUSv1___NVEC200_014440_1.1	Nvec_v1g209831	0.942537185623802	1.02682920593423	1.10923340298805	1.0184225465092	1.00534573923221	0.959468735063002	0.994654260767793	0.954892791321496
Nematostella_vectensis_RRUSv1___NVEC200_014480_1.1	Nvec_v1g210455	0.951235776330431	1.05657202192188	1.00581488903364	0.935257412388351	0.994185110966356	0.930244519695743	1.04075204579077	1.01233633851025
Nematostella_vectensis_RRUSv1___NVEC200_014479_1.1	Nvec_v1g114044	0.994074530945441	0.974108986391487	1.06795802516208	0.992139524249769	1.00592546905456	1.07856382682769	1.07977648990281	0.974108986391487
Nematostella_vectensis_RRUSv1___NVEC200_014481_1.1	Nvec_v1g169197	1.02098855564596	1.07276232119665	1.10289276492276	0.947170890053099	0.938117385000773	0.979011444354043	1.0469312721029	0.957359757635582
Nematostella_vectensis_RRUSv1___NVEC200_014495_1.1	Nvec_NVE1644	0.826911087681954	1.42549481293911	1.24006590370206	2.64644644438258	0.863493901430064	1.13650609856994	0.783633020528914	0.785706708235433
Nematostella_vectensis_RRUSv1___NVEC200_014496_1.1	Nvec_v1g112842	0.980903172467011	1.00278463498599	0.980903172467011	1.03774305479354	0.997215365014011	1.34051477457657	1.01851251059868	0.980903172467011
Nematostella_vectensis_RRUSv1___NVEC200_014498_1.1	Nvec_v1g209947	0.953661320795435	1.09209431395604	0.969622917896889	1.12319743766474	0.954590352133551	1.03037708210311	0.954337951138468	1.04066245715308
Nematostella_vectensis_RRUSv1___NVEC200_014497_1.1	Nvec_v1g188037	0.998278015285047	1.00172198471495	1.20075466737889	1.06306519143636	0.972831687598435	0.987542125433491	0.99412688039375	1.04714827075131
Nematostella_vectensis_RRUSv1___NVEC200_014499_1.1	Nvec_v1g244223	1.509108740828	0.819652553919663	0.932068046182301	0.826998097798377	1.0679319538177	0.850747651930975	1.63331396711697	1.70274675629458
Nematostella_vectensis_RRUSv1___NVEC200_014500_1.1	Nvec_NVE1651	1.00220574673814	1.74190504831459	0.952484998626393	0.974619030733424	1.4570948963831	0.943282015189129	1.40873886445114	0.997794253261859
Nematostella_vectensis_RRUSv1___NVEC200_014482_1.1	Nvec_v1g169195	1.02446775640849	1.05340268800423	1.04555698653831	0.988315779403837	1.00507226587624	0.956530508093766	0.994927734123757	0.965320211962872
Nematostella_vectensis_RRUSv1___NVEC200_014484_1.1	Nvec_v1g221254	0.949154991874547	1.05409670298315	1.02724954577598	0.976153942240527	0.933547536604377	1.01675742455312	0.986155575660046	1.01384442433995
Nematostella_vectensis_RRUSv1___NVEC200_014485_1.1	Nvec_v1g248586	1.00444997247239	1.02379508806232	0.995550027527614	0.962651246321852	0.972909998128782	1.01364402667886	1.02281652751198	0.932018297270388
Nematostella_vectensis_RRUSv1___NVEC200_014483_1.1	Nvec_NVE2362	1.24599119998572	0.982258940086598	0.996600628044742	1.0043505506012	0.985819940829547	0.982258940086598	1.00339937195526	1.02087254876885
Nematostella_vectensis_RRUSv1___NVEC200_014486_1.1	Nvec_v1g221252	0.852508017573938	0.985301746444234	1.05100412540256	0.977234110358239	1.01784925037562	0.960693088012782	1.11731160833731	1.01469825355577
Nematostella_vectensis_RRUSv1___NVEC200_014487_1.1	Nvec_v1g142815	0.952922313810244	1.02988395752548	0.919062366582967	0.981689996424196	0.97258752811968	1.04330608774175	1.0183100035758	1.12320902971293
Nematostella_vectensis_RRUSv1___NVEC200_014489_1.1	Nvec_v1g168810	0.983599289729419	1.1977139460968	1.06703008157219	1.01640071027058	0.850074322968586	0.758122091308596	0.767343062657239	1.92288692036628
Nematostella_vectensis_RRUSv1___NVEC200_014491_1.1	Nvec_v1g227033	0.777277209268123	1.33854176483214	1.05871184398225	1.01550508141136	0.838857816932852	1.06974391396091	0.874469267470744	0.984494918588636
Nematostella_vectensis_RRUSv1___NVEC200_014493_1.1	Nvec_v1g168814	0.866830316508286	1.24051916981271	1.09707360977242	1.05152170094696	0.956842120978226	0.946942142270387	1.04315787902177	0.8982709767128
Nematostella_vectensis_RRUSv1___NVEC200_014488_1.1	Nvec_v1g209931	0.985145791685937	1.21876340198048	1.04274483779449	1.04522441354856	0.999437283521318	0.985145791685937	1.00056271647868	0.998035075545726
Nematostella_vectensis_RRUSv1___NVEC200_014490_1.1	Nvec_v1g188032	0.854977237453789	1.14502276254621	1.30199810018845	1.22838166872814	0.811899587728301	0.660302131947852	0.6998198394427	2.30077481647552
Nematostella_vectensis_RRUSv1___NVEC200_014492_1.1	Nvec_v1g209936	0.934258282673448	1.23177196472894	1.05530100780118	0.993167767217441	0.984134397451883	0.977915651746885	1.00683223278256	1.03840398812556
Nematostella_vectensis_RRUSv1___NVEC200_014494_1.1	Nvec_v1g244220	0.732790224278131	1.03259830059529	1.25657744091953	1.9156224255488	0.89397749753963	5.12501115958439	0.967401699404715	0.805051546297141
Nematostella_vectensis_RRUSv1___NVEC200_014501_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014502_1.1	Nvec_v1g188039	0.954473135683513	1.06112344620595	1.11655290883543	0.993636168362066	0.975248375023928	0.982961870168521	1.00636383163793	1.03705843870984
Nematostella_vectensis_RRUSv1___NVEC200_014503_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_014507_1.1	Nvec_v1g237102	0.988561016216901	1.04626477240475	1.01116894085553	1.01231589282215	1.00592599505022	0.96870620815255	0.984974984491071	0.994074004949779
Nematostella_vectensis_RRUSv1___NVEC200_014508_1.1	Nvec_v1g209965	0.988160630539512	1.03226709608	0.988160630539512	0.988160630539512	0.998910640562104	1.03493045004104	1.02444039725367	1.0010893594379
Nematostella_vectensis_RRUSv1___NVEC200_014504_1.1	Nvec_v1g112837	0.958076521456168	1.06477380570611	0.966259397082094	1.00118388548925	0.998816114510751	0.938833980902354	1.00521552046961	1.15022883351127
Nematostella_vectensis_RRUSv1___NVEC200_014506_1.1	Nvec_v1g24582	0.987075579513239	0.987075579513239	0.987075579513239	1.0469946697333	1.02649037095957	0.987075579513239	1.07564872197814	1.01292442048676
