new_name	cell_type_count	broad_type_count	cell_type	broad_type	FC
Galaxea_fascicularis_REEFv1___m1.19892.m1	1	1	adult_gland_10	adult_gland	3.07483479890142
Galaxea_fascicularis_REEFv1___m1.2638.m1	1	1	adult_neuron_13	adult_neuron	2.30187075466104
Galaxea_fascicularis_REEFv1___m1.21147.m1	2	2	adult_neuron_10	adult_neuron	2.82690085957544
Galaxea_fascicularis_REEFv1___m1.21147.m1	2	2	adult_germline_sperm	adult_germline	3.30590696053318
Galaxea_fascicularis_REEFv1___m1.18879.m1	1	1	adult_gland_2	adult_gland	2.22001092509065
Galaxea_fascicularis_REEFv1___m1.3139.m1	2	2	adult_unknown	adult_unknown	2.13264279314409
Galaxea_fascicularis_REEFv1___m1.3139.m1	2	2	adult_epidermis_1	adult_epidermis	2.25476430051818
Galaxea_fascicularis_REEFv1___m1.5804.m1	1	1	adult_germline_sperm	adult_germline	7.71273927487652
Galaxea_fascicularis_REEFv1___m1.16000.m1	3	1	adult_gland_2	adult_gland	2.11233980674278
Galaxea_fascicularis_REEFv1___m1.16000.m1	3	1	adult_gland_10	adult_gland	2.22062474121556
Galaxea_fascicularis_REEFv1___m1.16000.m1	3	1	adult_gland_7	adult_gland	5.08983381175512
Galaxea_fascicularis_REEFv1___m1.23653.m1	1	1	adult_neuron_13	adult_neuron	2.83236496200889
Galaxea_fascicularis_REEFv1___m1.7167.m1	1	1	adult_germline_sperm	adult_germline	2.07103921829676
Galaxea_fascicularis_REEFv1___m1.14684.m1	1	1	adult_neuron_10	adult_neuron	3.13788474731002
Galaxea_fascicularis_REEFv1___m1.5645.m1	1	1	adult_neuron_13	adult_neuron	2.77009373580288
Galaxea_fascicularis_REEFv1___m1.21781.m1	1	1	adult_neuron_13	adult_neuron	2.28829966575708
Galaxea_fascicularis_REEFv1___m1.15185.m1	1	1	adult_germline_sperm	adult_germline	2.00568928641718
Galaxea_fascicularis_REEFv1___m1.6142.m1	2	2	adult_neuron_12	adult_neuron	2.6116398192812
Galaxea_fascicularis_REEFv1___m1.6142.m1	2	2	adult_germline_sperm	adult_germline	3.67027178902363
Galaxea_fascicularis_REEFv1___m1.21424.m1	2	2	adult_germline_sperm	adult_germline	2.82912860196764
Galaxea_fascicularis_REEFv1___m1.21424.m1	2	2	adult_alga-hosting_cells	adult_alga-hosting	2.21977294310917
Galaxea_fascicularis_REEFv1___m1.18359.m1	1	1	adult_neuron_10	adult_neuron	2.62827475728956
Galaxea_fascicularis_REEFv1___m1.19011.m1	1	1	adult_unknown	adult_unknown	2.08946642888157
Galaxea_fascicularis_REEFv1___m1.21420.m1	2	1	adult_neuron_10	adult_neuron	3.78654513458566
Galaxea_fascicularis_REEFv1___m1.21420.m1	2	1	adult_neuron_12	adult_neuron	2.30858597187952
Galaxea_fascicularis_REEFv1___m1.16483.m1	1	1	adult_neuron_12	adult_neuron	2.18496399631178
Galaxea_fascicularis_REEFv1___m1.13912.m1	3	1	adult_neuron_10	adult_neuron	3.1107692268844
Galaxea_fascicularis_REEFv1___m1.13912.m1	3	1	adult_neuron_7	adult_neuron	2.47969151183072
Galaxea_fascicularis_REEFv1___m1.13912.m1	3	1	adult_neuron_8	adult_neuron	11.8647995761244
Galaxea_fascicularis_REEFv1___m1.14969.m1	1	1	adult_neuron_13	adult_neuron	2.29084256467297
Galaxea_fascicularis_REEFv1___m1.1544.m1	1	1	adult_neuron_10	adult_neuron	2.3605533190176
Galaxea_fascicularis_REEFv1___m1.7448.m1	1	1	adult_neuron_13	adult_neuron	2.63149429560606
Galaxea_fascicularis_REEFv1___m1.18997.m1	1	1	adult_neuron_8	adult_neuron	2.27373050785991
Galaxea_fascicularis_REEFv1___m1.967.m1	1	1	adult_germline_sperm	adult_germline	7.23023638586048
Galaxea_fascicularis_REEFv1___m1.4710.m1	5	1	adult_neuron_2	adult_neuron	3.98283505990339
Galaxea_fascicularis_REEFv1___m1.4710.m1	5	1	adult_neuron_10	adult_neuron	2.43041844920938
Galaxea_fascicularis_REEFv1___m1.4710.m1	5	1	adult_neuron_6	adult_neuron	3.02458135393985
Galaxea_fascicularis_REEFv1___m1.4710.m1	5	1	adult_neuron_13	adult_neuron	6.87617081351998
Galaxea_fascicularis_REEFv1___m1.4710.m1	5	1	adult_neuron_8	adult_neuron	3.51201527653005
Galaxea_fascicularis_REEFv1___m1.411.m1	1	1	adult_germline_sperm	adult_germline	5.34873405935954
Galaxea_fascicularis_REEFv1___m1.10222.m1	1	1	adult_neuron_12	adult_neuron	2.35606986722521
Galaxea_fascicularis_REEFv1___m1.17175.m1	1	1	adult_neuron_2	adult_neuron	2.37639267897964
Galaxea_fascicularis_REEFv1___m1.13594.m1	1	1	adult_neuron_13	adult_neuron	2.84585227126337
Galaxea_fascicularis_REEFv1___m1.17179.m1	2	2	adult_mitotic_host_cells	adult_mitotic	3.78088050715995
Galaxea_fascicularis_REEFv1___m1.17179.m1	2	2	adult_alga-hosting_cells	adult_alga-hosting	23.1382934097344
Galaxea_fascicularis_REEFv1___m1.9799.m1	2	1	adult_neuron_5	adult_neuron	2.11287051113744
Galaxea_fascicularis_REEFv1___m1.9799.m1	2	1	adult_neuron_13	adult_neuron	3.50096386691217
Galaxea_fascicularis_REEFv1___m1.17976.m1	1	1	adult_germline_sperm	adult_germline	2.28810973865007
Galaxea_fascicularis_REEFv1___m1.606.m1	1	1	adult_neuron_10	adult_neuron	2.21650826889628
Galaxea_fascicularis_REEFv1___m1.4555.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.1059337144991
Galaxea_fascicularis_REEFv1___m1.5211.m1	1	1	adult_neuron_12	adult_neuron	2.53164532339076
Galaxea_fascicularis_REEFv1___m1.252.m1	1	1	adult_neuron_13	adult_neuron	3.88958436026293
Galaxea_fascicularis_REEFv1___m1.21701.m1	1	1	adult_neuron_12	adult_neuron	6.40007838996594
Galaxea_fascicularis_REEFv1___m1.3899.m1	1	1	adult_neuron_10	adult_neuron	2.35064572450745
Galaxea_fascicularis_REEFv1___m1.2683.m1	1	1	adult_gland_2	adult_gland	2.22637827200977
Galaxea_fascicularis_REEFv1___m1.8583.m1	2	1	adult_neuron_1	adult_neuron	2.02614845007263
Galaxea_fascicularis_REEFv1___m1.8583.m1	2	1	adult_neuron_4	adult_neuron	2.18683798279148
Galaxea_fascicularis_REEFv1___m1.6264.m1	1	1	adult_gland_2	adult_gland	2.25923333399194
Galaxea_fascicularis_REEFv1___m1.1825.m1	1	1	adult_neuron_10	adult_neuron	3.05623159727337
Galaxea_fascicularis_REEFv1___m1.5406.m1	3	3	adult_neuron_6	adult_neuron	2.15846509963431
Galaxea_fascicularis_REEFv1___m1.5406.m1	3	3	adult_epidermis_2	adult_epidermis	3.59206017801607
Galaxea_fascicularis_REEFv1___m1.5406.m1	3	3	adult_calicoblast	adult_calicoblast	3.67808525108526
Galaxea_fascicularis_REEFv1___m1.7566.m1	3	2	adult_neuron_10	adult_neuron	2.18848497353055
Galaxea_fascicularis_REEFv1___m1.7566.m1	3	2	adult_immune_1	adult_immune	2.15600924803077
Galaxea_fascicularis_REEFv1___m1.7566.m1	3	2	adult_immune_2	adult_immune	4.60536161377513
Galaxea_fascicularis_REEFv1___m1.2322.m1	1	1	adult_germline_sperm	adult_germline	2.4624514421776
Galaxea_fascicularis_REEFv1___m1.4035.m1	1	1	adult_immune_2	adult_immune	2.38564932841538
Galaxea_fascicularis_REEFv1___m1.10344.m1	3	1	adult_neuron_3	adult_neuron	3.21781840807349
Galaxea_fascicularis_REEFv1___m1.10344.m1	3	1	adult_neuron_4	adult_neuron	3.0949818573948
Galaxea_fascicularis_REEFv1___m1.10344.m1	3	1	adult_neuron_14	adult_neuron	2.79048274415833
Galaxea_fascicularis_REEFv1___m1.20362.m1	1	1	adult_neuron_10	adult_neuron	2.02614298264934
Galaxea_fascicularis_REEFv1___m1.1309.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.19371037056829
Galaxea_fascicularis_REEFv1___m1.1146.m1	1	1	adult_cnidocyte	adult_cnidocyte	3.25835273234322
Galaxea_fascicularis_REEFv1___m1.9715.m1	2	1	adult_neuron_12	adult_neuron	2.07878966604954
Galaxea_fascicularis_REEFv1___m1.9715.m1	2	1	adult_neuron_13	adult_neuron	3.25752044733434
Galaxea_fascicularis_REEFv1___m1.13351.m1	2	1	adult_neuron_10	adult_neuron	2.23261826936419
Galaxea_fascicularis_REEFv1___m1.13351.m1	2	1	adult_neuron_13	adult_neuron	2.25490058514248
Galaxea_fascicularis_REEFv1___m1.5528.m1	1	1	adult_gland_4	adult_gland	4.12079666711547
Galaxea_fascicularis_REEFv1___m1.1788.m1	2	1	adult_neuron_12	adult_neuron	2.1997181224872
Galaxea_fascicularis_REEFv1___m1.1788.m1	2	1	adult_neuron_13	adult_neuron	2.84191114461814
Galaxea_fascicularis_REEFv1___m1.7680.m1	1	1	adult_gland_2	adult_gland	2.7934647638907
Galaxea_fascicularis_REEFv1___m1.13997.m1	2	2	adult_neuron_13	adult_neuron	2.82348812122335
Galaxea_fascicularis_REEFv1___m1.13997.m1	2	2	adult_germline_sperm	adult_germline	3.55740374457425
Galaxea_fascicularis_REEFv1___m1.6822.m1	2	1	adult_neuron_5	adult_neuron	2.03557272046109
Galaxea_fascicularis_REEFv1___m1.6822.m1	2	1	adult_neuron_13	adult_neuron	2.19215423410732
Galaxea_fascicularis_REEFv1___m1.11678.m1	1	1	adult_neuron_13	adult_neuron	3.30062942690817
Galaxea_fascicularis_REEFv1___m1.4954.m1	1	1	adult_neuron_13	adult_neuron	2.31488847151252
Galaxea_fascicularis_REEFv1___m1.655.m1	1	1	adult_germline_sperm	adult_germline	2.5683920905069
Galaxea_fascicularis_REEFv1___m1.6667.m1	1	1	adult_neuron_10	adult_neuron	2.83160031426659
Galaxea_fascicularis_REEFv1___m1.14848.m1	1	1	adult_germline_sperm	adult_germline	2.17785658688877
Galaxea_fascicularis_REEFv1___m1.1427.m1	1	1	adult_epidermis_2	adult_epidermis	2.02657265465064
Galaxea_fascicularis_REEFv1___m1.7323.m1	2	2	adult_neuron_10	adult_neuron	2.3592722708807
Galaxea_fascicularis_REEFv1___m1.7323.m1	2	2	adult_germline_sperm	adult_germline	2.21104507652446
Galaxea_fascicularis_REEFv1___m1.18876.m1	2	2	adult_gland_5	adult_gland	9.58741831860372
Galaxea_fascicularis_REEFv1___m1.18876.m1	2	2	adult_calicoblast	adult_calicoblast	2.3139177396303
Galaxea_fascicularis_REEFv1___m1.496.m1	1	1	adult_neuron_10	adult_neuron	2.7879306081623
Galaxea_fascicularis_REEFv1___m1.17213.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.01780029350932
Galaxea_fascicularis_REEFv1___m1.15349.m1	1	1	adult_germline_sperm	adult_germline	2.07103921829676
Galaxea_fascicularis_REEFv1___m1.14689.m1	2	2	adult_gland_2	adult_gland	2.42981354128024
Galaxea_fascicularis_REEFv1___m1.14689.m1	2	2	adult_neuron_11	adult_neuron	2.25821043267616
Galaxea_fascicularis_REEFv1___m1.7160.m1	1	1	adult_neuron_10	adult_neuron	3.55271611690374
Galaxea_fascicularis_REEFv1___m1.1268.m1	2	1	adult_neuron_3	adult_neuron	2.60032045589818
Galaxea_fascicularis_REEFv1___m1.1268.m1	2	1	adult_neuron_7	adult_neuron	2.11330877298594
Galaxea_fascicularis_REEFv1___m1.16005.m1	1	1	adult_neuron_12	adult_neuron	2.14160679332159
Galaxea_fascicularis_REEFv1___m1.7164.m1	1	1	adult_neuron_10	adult_neuron	2.44150330377467
Galaxea_fascicularis_REEFv1___m1.13477.m1	1	1	adult_neuron_11	adult_neuron	2.04161720570895
Galaxea_fascicularis_REEFv1___m1.7965.m1	1	1	adult_gastrodermis	adult_gastrodermis	2.75641672859069
Galaxea_fascicularis_REEFv1___m1.5292.m1	1	1	adult_neuron_13	adult_neuron	2.26032680586079
Galaxea_fascicularis_REEFv1___m1.2721.m1	4	3	adult_gland_9	adult_gland	2.15536306896393
Galaxea_fascicularis_REEFv1___m1.2721.m1	4	3	adult_epidermis_1	adult_epidermis	3.09496233318377
Galaxea_fascicularis_REEFv1___m1.2721.m1	4	3	adult_epidermis_2	adult_epidermis	4.43268748398715
Galaxea_fascicularis_REEFv1___m1.2721.m1	4	3	adult_calicoblast	adult_calicoblast	3.25692965507377
Galaxea_fascicularis_REEFv1___m1.8019.m1	4	4	adult_epidermis_2	adult_epidermis	2.01693448011591
Galaxea_fascicularis_REEFv1___m1.8019.m1	4	4	adult_gastrodermis	adult_gastrodermis	2.26166018243627
Galaxea_fascicularis_REEFv1___m1.8019.m1	4	4	adult_alga-hosting_cells	adult_alga-hosting	3.99894839529918
Galaxea_fascicularis_REEFv1___m1.8019.m1	4	4	adult_calicoblast	adult_calicoblast	2.79303347626608
Galaxea_fascicularis_REEFv1___m1.11955.m1	2	1	adult_gland_10	adult_gland	2.29444523081321
Galaxea_fascicularis_REEFv1___m1.11955.m1	2	1	adult_gland_7	adult_gland	2.25332922914538
Galaxea_fascicularis_REEFv1___m1.19012.m1	6	1	adult_neuron_1	adult_neuron	5.69490019225023
Galaxea_fascicularis_REEFv1___m1.19012.m1	6	1	adult_neuron_2	adult_neuron	2.27676979578456
Galaxea_fascicularis_REEFv1___m1.19012.m1	6	1	adult_neuron_3	adult_neuron	2.38565187143846
Galaxea_fascicularis_REEFv1___m1.19012.m1	6	1	adult_neuron_4	adult_neuron	3.50160386017315
Galaxea_fascicularis_REEFv1___m1.19012.m1	6	1	adult_neuron_5	adult_neuron	13.674439450101
Galaxea_fascicularis_REEFv1___m1.19012.m1	6	1	adult_neuron_14	adult_neuron	3.84628865475207
Galaxea_fascicularis_REEFv1___m1.18352.m1	2	1	adult_neuron_10	adult_neuron	2.18379806833837
Galaxea_fascicularis_REEFv1___m1.18352.m1	2	1	adult_neuron_7	adult_neuron	2.01312665289879
Galaxea_fascicularis_REEFv1___m1.4271.m1	1	1	adult_neuron_13	adult_neuron	2.0075664904179
Galaxea_fascicularis_REEFv1___m1.6944.m1	1	1	adult_neuron_13	adult_neuron	2.64714773836415
Galaxea_fascicularis_REEFv1___m1.16480.m1	2	2	adult_gland_5	adult_gland	2.49083320141143
Galaxea_fascicularis_REEFv1___m1.16480.m1	2	2	adult_germline_sperm	adult_germline	2.50060455916517
Galaxea_fascicularis_REEFv1___m1.777.m1	3	2	adult_gland_6	adult_gland	2.27865866005591
Galaxea_fascicularis_REEFv1___m1.777.m1	3	2	adult_neuron_6	adult_neuron	4.30317001500427
Galaxea_fascicularis_REEFv1___m1.777.m1	3	2	adult_gland_7	adult_gland	2.12010711591889
Galaxea_fascicularis_REEFv1___m1.13913.m1	2	1	adult_neuron_11	adult_neuron	2.69548985192422
Galaxea_fascicularis_REEFv1___m1.13913.m1	2	1	adult_neuron_8	adult_neuron	4.13357341688955
Galaxea_fascicularis_REEFv1___m1.16484.m1	1	1	adult_gland_8	adult_gland	2.24144021548288
Galaxea_fascicularis_REEFv1___m1.17140.m1	2	2	adult_gastrodermis_musclelike	adult_gastrodermis	2.66163586869123
Galaxea_fascicularis_REEFv1___m1.17140.m1	2	2	adult_gland_6	adult_gland	2.22686419455592
Galaxea_fascicularis_REEFv1___m1.7449.m1	1	1	adult_neuron_12	adult_neuron	2.13098778215818
Galaxea_fascicularis_REEFv1___m1.1545.m1	1	1	adult_germline_sperm	adult_germline	2.44380030900042
Galaxea_fascicularis_REEFv1___m1.17335.m1	1	1	adult_neuron_12	adult_neuron	2.7167234204964
Galaxea_fascicularis_REEFv1___m1.19650.m1	1	1	adult_cnidocyte	adult_cnidocyte	3.10425748025468
Galaxea_fascicularis_REEFv1___m1.8902.m1	1	1	adult_germline_sperm	adult_germline	2.2072744942507
Galaxea_fascicularis_REEFv1___m1.7286.m1	1	1	adult_germline_sperm	adult_germline	4.61744938908131
Galaxea_fascicularis_REEFv1___m1.16127.m1	1	1	adult_gastrodermis	adult_gastrodermis	2.08780298463628
Galaxea_fascicularis_REEFv1___m1.13595.m1	1	1	adult_neuron_12	adult_neuron	2.31146917773848
Galaxea_fascicularis_REEFv1___m1.14609.m1	1	1	adult_neuron_1	adult_neuron	3.08830571023203
Galaxea_fascicularis_REEFv1___m1.20692.m1	1	1	adult_neuron_5	adult_neuron	3.00836523529369
Galaxea_fascicularis_REEFv1___m1.5212.m1	2	1	adult_gland_8	adult_gland	3.80486072526675
Galaxea_fascicularis_REEFv1___m1.5212.m1	2	1	adult_gland_9	adult_gland	2.51278870031934
Galaxea_fascicularis_REEFv1___m1.18633.m1	1	1	adult_neuron_10	adult_neuron	2.58979426625428
Galaxea_fascicularis_REEFv1___m1.257.m1	1	1	adult_neuron_13	adult_neuron	3.11419785314616
Galaxea_fascicularis_REEFv1___m1.8580.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.30765776179002
Galaxea_fascicularis_REEFv1___m1.15106.m1	1	1	adult_germline_sperm	adult_germline	2.50794821185062
Galaxea_fascicularis_REEFv1___m1.14446.m1	1	1	adult_calicoblast	adult_calicoblast	21.4380462645915
Galaxea_fascicularis_REEFv1___m1.18478.m1	1	1	adult_immune_1	adult_immune	2.03938765322935
Galaxea_fascicularis_REEFv1___m1.14893.m1	2	2	adult_mitotic_host_cells	adult_mitotic	2.86978184531953
Galaxea_fascicularis_REEFv1___m1.14893.m1	2	2	adult_unknown	adult_unknown	2.528492811845
Galaxea_fascicularis_REEFv1___m1.9081.m1	2	2	adult_neuron_12	adult_neuron	2.00826250358379
Galaxea_fascicularis_REEFv1___m1.9081.m1	2	2	adult_germline_sperm	adult_germline	5.25517145206777
Galaxea_fascicularis_REEFv1___m1.1667.m1	1	1	adult_germline_sperm	adult_germline	3.72644804228802
Galaxea_fascicularis_REEFv1___m1.22044.m1	1	1	adult_neuron_10	adult_neuron	2.1122830604274
Galaxea_fascicularis_REEFv1___m1.10500.m1	1	1	adult_germline_sperm	adult_germline	4.29437060199538
Galaxea_fascicularis_REEFv1___m1.7563.m1	1	1	adult_neuron_8	adult_neuron	2.41634370271194
Galaxea_fascicularis_REEFv1___m1.2327.m1	2	2	adult_neuron_11	adult_neuron	2.66471431352136
Galaxea_fascicularis_REEFv1___m1.2327.m1	2	2	adult_immune_2	adult_immune	2.11237043421289
Galaxea_fascicularis_REEFv1___m1.18117.m1	1	1	adult_gland_2	adult_gland	2.09300116391636
Galaxea_fascicularis_REEFv1___m1.13876.m1	3	2	adult_neuron_10	adult_neuron	2.11281456038106
Galaxea_fascicularis_REEFv1___m1.13876.m1	3	2	adult_gland_3_digestive	adult_gland	2.21779592607037
Galaxea_fascicularis_REEFv1___m1.13876.m1	3	2	adult_neuron_14	adult_neuron	2.04035636705562
Galaxea_fascicularis_REEFv1___m1.14532.m1	1	1	adult_immune_1	adult_immune	3.17701347691772
Galaxea_fascicularis_REEFv1___m1.19776.m1	1	1	adult_neuron_13	adult_neuron	2.16040418727875
Galaxea_fascicularis_REEFv1___m1.18910.m1	1	1	adult_germline_sperm	adult_germline	4.39461707273281
Galaxea_fascicularis_REEFv1___m1.2160.m1	1	1	adult_unknown	adult_unknown	2.20967344994353
Galaxea_fascicularis_REEFv1___m1.8068.m1	1	1	adult_germline_sperm	adult_germline	4.16376247811854
Galaxea_fascicularis_REEFv1___m1.530.m1	5	2	adult_neuron_1	adult_neuron	2.97737221151307
Galaxea_fascicularis_REEFv1___m1.530.m1	5	2	adult_neuron_3	adult_neuron	3.48869362146617
Galaxea_fascicularis_REEFv1___m1.530.m1	5	2	adult_neuron_4	adult_neuron	3.37154246251303
Galaxea_fascicularis_REEFv1___m1.530.m1	5	2	adult_neuron_5	adult_neuron	4.79489291473717
Galaxea_fascicularis_REEFv1___m1.530.m1	5	2	adult_gland_8	adult_gland	2.13528264876177
Galaxea_fascicularis_REEFv1___m1.8064.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.03399892560337
Galaxea_fascicularis_REEFv1___m1.10349.m1	1	1	adult_neuron_13	adult_neuron	2.58289919423376
Galaxea_fascicularis_REEFv1___m1.1306.m1	1	1	adult_neuron_12	adult_neuron	2.29665673511872
Galaxea_fascicularis_REEFv1___m1.8865.m1	1	1	adult_neuron_10	adult_neuron	2.08007069848094
Galaxea_fascicularis_REEFv1___m1.371.m1	1	1	adult_neuron_13	adult_neuron	2.42594622035256
Galaxea_fascicularis_REEFv1___m1.18751.m1	1	1	adult_germline_sperm	adult_germline	2.82472380471969
Galaxea_fascicularis_REEFv1___m1.15228.m1	3	1	adult_neuron_2	adult_neuron	2.31896006498863
Galaxea_fascicularis_REEFv1___m1.15228.m1	3	1	adult_neuron_10	adult_neuron	2.87071942848682
Galaxea_fascicularis_REEFv1___m1.15228.m1	3	1	adult_neuron_4	adult_neuron	2.90341513418482
Galaxea_fascicularis_REEFv1___m1.16883.m1	1	1	adult_neuron_13	adult_neuron	2.43166257718485
Galaxea_fascicularis_REEFv1___m1.1944.m1	1	1	adult_unknown	adult_unknown	3.08715939344336
Galaxea_fascicularis_REEFv1___m1.19252.m1	1	1	adult_neuron_10	adult_neuron	3.23336938793477
Galaxea_fascicularis_REEFv1___m1.17380.m1	1	1	adult_germline_sperm	adult_germline	3.05140485806252
Galaxea_fascicularis_REEFv1___m1.3101.m1	1	1	adult_cnidocyte	adult_cnidocyte	4.70171171965157
Galaxea_fascicularis_REEFv1___m1.14207.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.17431669289863
Galaxea_fascicularis_REEFv1___m1.2445.m1	2	2	adult_mitotic_host_cells	adult_mitotic	2.54182983773388
Galaxea_fascicularis_REEFv1___m1.2445.m1	2	2	adult_unknown	adult_unknown	2.47705386154597
Galaxea_fascicularis_REEFv1___m1.16526.m1	1	1	adult_germline_sperm	adult_germline	2.10453795213347
Galaxea_fascicularis_REEFv1___m1.1785.m1	1	1	adult_germline_sperm	adult_germline	16.7746684370143
Galaxea_fascicularis_REEFv1___m1.13193.m1	2	2	adult_immune_1	adult_immune	2.53111869512911
Galaxea_fascicularis_REEFv1___m1.13193.m1	2	2	adult_neuron_12	adult_neuron	3.14133279052398
Galaxea_fascicularis_REEFv1___m1.1789.m1	1	1	adult_cnidocyte	adult_cnidocyte	3.07983955451413
Galaxea_fascicularis_REEFv1___m1.20648.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.11203341701044
Galaxea_fascicularis_REEFv1___m1.17579.m1	1	1	adult_germline_sperm	adult_germline	2.29379513782934
Galaxea_fascicularis_REEFv1___m1.13990.m1	1	1	adult_neuron_13	adult_neuron	2.24643510736479
Galaxea_fascicularis_REEFv1___m1.20294.m1	3	2	adult_neuron_6	adult_neuron	10.2517531972163
Galaxea_fascicularis_REEFv1___m1.20294.m1	3	2	adult_neuron_9	adult_neuron	3.51886801686527
Galaxea_fascicularis_REEFv1___m1.20294.m1	3	2	adult_gastrodermis	adult_gastrodermis	2.14556016585829
Galaxea_fascicularis_REEFv1___m1.6827.m1	1	1	adult_neuron_13	adult_neuron	2.12801598214762
Galaxea_fascicularis_REEFv1___m1.9398.m1	1	1	adult_germline_sperm	adult_germline	2.20097295432239
Galaxea_fascicularis_REEFv1___m1.16363.m1	1	1	adult_germline_sperm	adult_germline	7.91320969395689
Galaxea_fascicularis_REEFv1___m1.1424.m1	2	1	adult_neuron_12	adult_neuron	2.31077874355837
Galaxea_fascicularis_REEFv1___m1.1424.m1	2	1	adult_neuron_13	adult_neuron	3.10583389176486
Galaxea_fascicularis_REEFv1___m1.15505.m1	1	1	adult_germline_sperm	adult_germline	5.32567534314776
Galaxea_fascicularis_REEFv1___m1.15501.m1	1	1	adult_neuron_13	adult_neuron	3.22526166446649
Galaxea_fascicularis_REEFv1___m1.8983.m1	1	1	adult_neuron_13	adult_neuron	15.8083938123084
Galaxea_fascicularis_REEFv1___m1.17820.m1	1	1	adult_germline_sperm	adult_germline	2.5215899505837
Galaxea_fascicularis_REEFv1___m1.18076.m1	1	1	adult_neuron_10	adult_neuron	2.36908899553544
Galaxea_fascicularis_REEFv1___m1.497.m1	1	1	adult_neuron_12	adult_neuron	2.116812942738
Galaxea_fascicularis_REEFv1___m1.3137.m1	1	1	adult_neuron_2	adult_neuron	4.26924075217681
Galaxea_fascicularis_REEFv1___m1.3938.m1	5	1	adult_neuron_6	adult_neuron	2.11655506920882
Galaxea_fascicularis_REEFv1___m1.3938.m1	5	1	adult_neuron_13	adult_neuron	3.89963860533735
Galaxea_fascicularis_REEFv1___m1.3938.m1	5	1	adult_neuron_14	adult_neuron	2.1484421887912
Galaxea_fascicularis_REEFv1___m1.3938.m1	5	1	adult_neuron_8	adult_neuron	3.59940029487933
Galaxea_fascicularis_REEFv1___m1.3938.m1	5	1	adult_neuron_9	adult_neuron	2.99404513515321
Galaxea_fascicularis_REEFv1___m1.7169.m1	1	1	adult_unknown	adult_unknown	27.1794253675635
Galaxea_fascicularis_REEFv1___m1.23659.m1	1	1	adult_epidermis_2	adult_epidermis	2.12457014653127
Galaxea_fascicularis_REEFv1___m1.16006.m1	1	1	adult_neuron_13	adult_neuron	2.19752489536033
Galaxea_fascicularis_REEFv1___m1.19374.m1	1	1	adult_gland_10	adult_gland	2.26550280600004
Galaxea_fascicularis_REEFv1___m1.2722.m1	1	1	adult_gland_2	adult_gland	2.06102367839002
Galaxea_fascicularis_REEFv1___m1.4435.m1	1	1	adult_gland_2	adult_gland	2.40781597733385
Galaxea_fascicularis_REEFv1___m1.4439.m1	1	1	adult_germline_sperm	adult_germline	2.28810973865007
Galaxea_fascicularis_REEFv1___m1.2567.m1	1	1	adult_neuron_10	adult_neuron	2.26238514433888
Galaxea_fascicularis_REEFv1___m1.15988.m1	1	1	adult_neuron_6	adult_neuron	2.12793160554242
Galaxea_fascicularis_REEFv1___m1.10744.m1	1	1	adult_neuron_13	adult_neuron	2.33763119210671
Galaxea_fascicularis_REEFv1___m1.14772.m1	1	1	adult_gland_1	adult_gland	2.33750506781604
Galaxea_fascicularis_REEFv1___m1.4276.m1	1	1	adult_neuron_10	adult_neuron	2.81043789787413
Galaxea_fascicularis_REEFv1___m1.1709.m1	1	1	adult_gland_5	adult_gland	2.19428470166002
Galaxea_fascicularis_REEFv1___m1.5737.m1	1	1	adult_germline_sperm	adult_germline	4.30631278556823
Galaxea_fascicularis_REEFv1___m1.13910.m1	2	2	adult_gland_5	adult_gland	2.59018282710912
Galaxea_fascicularis_REEFv1___m1.13910.m1	2	2	adult_neuron_8	adult_neuron	10.2723910544738
Galaxea_fascicularis_REEFv1___m1.10581.m1	3	1	adult_neuron_13	adult_neuron	3.37595961829865
Galaxea_fascicularis_REEFv1___m1.10581.m1	3	1	adult_neuron_8	adult_neuron	2.03362009272315
Galaxea_fascicularis_REEFv1___m1.10581.m1	3	1	adult_neuron_9	adult_neuron	2.10788590259244
Galaxea_fascicularis_REEFv1___m1.15627.m1	2	1	adult_neuron_4	adult_neuron	2.32091705866876
Galaxea_fascicularis_REEFv1___m1.15627.m1	2	1	adult_neuron_6	adult_neuron	2.08745406700445
Galaxea_fascicularis_REEFv1___m1.18198.m1	4	2	adult_gland_2	adult_gland	3.0312930868712
Galaxea_fascicularis_REEFv1___m1.18198.m1	4	2	adult_neuron_5	adult_neuron	2.34601310817443
Galaxea_fascicularis_REEFv1___m1.18198.m1	4	2	adult_neuron_14	adult_neuron	4.41708201495723
Galaxea_fascicularis_REEFv1___m1.18198.m1	4	2	adult_neuron_9	adult_neuron	3.23292471612216
Galaxea_fascicularis_REEFv1___m1.8102.m1	1	1	adult_immune_1	adult_immune	2.04126933830741
Galaxea_fascicularis_REEFv1___m1.20409.m1	1	1	adult_mitotic_host_cells	adult_mitotic	2.01067103282589
Galaxea_fascicularis_REEFv1___m1.18999.m1	1	1	adult_cnidocyte	adult_cnidocyte	3.11172093683352
